slug,epoch,winner,convexity_diff,bid_convexity,ask_convexity,deep_ratio,up_ask,dn_ask,n_snapshots,side,entry_price,won,fee,cost,pnl,cumulative_pnl
btc-updown-5m-1771960200,1771960200,Down,0.29000000000000625,33.66666666666671,33.3766666666667,0.22932298666284,0.47,0.55,507,Down,0.55,True,0.00018698470312500002,0.550186984703125,4.49813015296875,5.020922542675055
btc-updown-5m-1771960500,1771960500,Down,17.433333333333348,26.363333333333326,8.929999999999978,0.6868963362041152,0.52,0.5,490,Up,0.52,False,0.00017979826176,0.52017979826176,-5.2017979826176,-0.18087543994254496
btc-updown-5m-1771961700,1771961700,Up,-39.611666666666665,-6.945000000000003,32.666666666666664,0.36176189945351755,0.58,0.43,442,Down,0.43,False,0.00014336662486500002,0.430143366624865,-4.30143366624865,-4.482309106191195
btc-updown-5m-1771962000,1771962000,Up,7.146666666666675,38.66666666666666,31.519999999999982,0.6407115907080912,0.48,0.54,441,Up,0.48,True,0.00016596762623999998,0.48016596762624,5.1983403237376,0.716031217546405
btc-updown-5m-1771962300,1771962300,Down,-10.686666666666673,-8.036666666666667,2.6500000000000057,0.6929236358132143,0.5,0.51,397,Up,0.5,False,0.0001734375,0.5001734375,-5.001734375,-4.285703157453595
btc-updown-5m-1771962900,1771962900,Up,23.77000000000001,33.26333333333335,9.49333333333334,0.36094161474725417,0.53,0.48,171,Down,0.48,False,0.00016596762623999998,0.48016596762624,-4.8016596762624,-9.087362833715995
btc-updown-5m-1771963800,1771963800,Up,51.303333333333384,62.66666666666671,11.363333333333324,0.7245397960535028,0.58,0.43,337,Up,0.58,True,0.00019101855024000001,0.5801910185502399,4.198089814497601,-4.889273019218393
btc-updown-5m-1771964100,1771964100,Up,60.64999999999996,20.823333333333284,-39.826666666666675,0.8166215043013865,0.51,0.5,297,Up,0.51,True,0.00017676475330500002,0.510176764753305,4.89823235246695,0.008959333248556689
btc-updown-5m-1771964400,1771964400,Up,-11.433333333333337,1.7833333333333314,13.216666666666669,0.7280725738393812,0.52,0.49,222,Up,0.52,True,0.00017979826176,0.52017979826176,4.7982020173824,4.807161350630957
btc-updown-5m-1771967700,1771967700,Down,7.173333333333337,11.613333333333335,4.439999999999998,0.7356413602517848,0.5,0.51,343,Up,0.5,False,0.0001734375,0.5001734375,-5.001734375,-0.1945730243690429
btc-updown-5m-1771968000,1771968000,Up,-106.61666666666667,-64.61666666666667,42.0,0.8071759819070237,0.54,0.47,346,Up,0.54,True,0.00018492257232000006,0.54018492257232,4.5981507742768,4.4035777499077575
btc-updown-5m-1771968600,1771968600,Down,-0.5066666666666819,50.51333333333332,51.02,0.642497460296579,0.62,0.39,449,Up,0.62,False,0.00019100082576,0.62019100082576,-6.2019100082576,-1.7983322583498422
btc-updown-5m-1771968900,1771968900,Up,-4.666666666666667,-1.6666666666666667,3.0,0.854237455064756,0.56,0.45,378,Up,0.56,True,0.00018869587968,0.56018869587968,4.3981130412031995,2.5997807828533572
btc-updown-5m-1771969500,1771969500,Up,19.669999999999995,28.00333333333333,8.333333333333334,0.7015524956119751,0.55,0.47,252,Up,0.55,True,0.00018698470312500002,0.550186984703125,4.49813015296875,7.0979109358221075
btc-updown-5m-1771970400,1771970400,Up,18.286666666666644,13.333333333333334,-4.953333333333309,0.29994939393209147,0.51,0.51,390,Down,0.51,False,0.00017676475330500002,0.510176764753305,-5.10176764753305,1.9961432882890575
btc-updown-5m-1771971000,1771971000,Up,-12.27666666666666,15.0,27.27666666666666,0.6412757714127577,0.41,0.61,461,Up,0.41,True,0.00013315227055500005,0.41013315227055497,5.898668477294451,7.894811765583508
btc-updown-5m-1771972800,1771972800,Down,69.81666666666666,7.666666666666668,-62.15,0.30047122857313746,0.49,0.52,216,Down,0.52,True,0.00017979826176,0.52017979826176,4.7982020173824,12.69301378296591
btc-updown-5m-1771973100,1771973100,Up,-11.596666666666668,-5.263333333333321,6.3333333333333455,0.6869221201486847,0.53,0.48,178,Up,0.53,True,0.00018252245761499997,0.530182522457615,4.69817477542385,17.39118855838976
btc-updown-5m-1771974600,1771974600,Up,-62.87333333333335,-26.383333333333365,36.48999999999998,0.7531306170242916,0.54,0.47,190,Up,0.54,True,0.00018492257232000006,0.54018492257232,4.5981507742768,21.98933933266656
btc-updown-5m-1771975500,1771975500,Up,-20.096666666666653,10.0,30.096666666666653,0.2533163028663989,0.63,0.39,421,Down,0.39,False,0.00012250292944500002,0.390122502929445,-3.90122502929445,18.08811430337211
btc-updown-5m-1771976400,1771976400,Down,11.48999999999997,38.629999999999995,27.140000000000025,0.37824638856060083,0.45,0.58,296,Down,0.58,True,0.00019101855024000001,0.5801910185502399,4.198089814497601,22.28620411786971
btc-updown-5m-1771977000,1771977000,Down,-81.80333333333334,-75.13666666666667,6.666666666666667,0.6679579413392364,0.52,0.5,161,Up,0.52,False,0.00017979826176,0.52017979826176,-5.2017979826176,17.08440613525211
btc-updown-5m-1771977300,1771977300,Up,-4.213333333333336,-3.8800000000000026,0.3333333333333333,0.3406430688662423,0.53,0.48,200,Down,0.48,False,0.00016596762623999998,0.48016596762624,-4.8016596762624,12.28274645898971
btc-updown-5m-1771977600,1771977600,Down,-22.303333333333324,-20.636666666666656,1.6666666666666667,0.6416636187278733,0.54,0.47,308,Up,0.54,False,0.00018492257232000006,0.54018492257232,-5.4018492257232,6.88089723326651
btc-updown-5m-1771978500,1771978500,Up,-3.530000000000001,-0.4933333333333299,3.036666666666671,0.8093905199796431,0.56,0.46,404,Up,0.56,True,0.00018869587968,0.56018869587968,4.3981130412031995,11.279010274469709
btc-updown-5m-1771978800,1771978800,Down,-15.809999999999985,-15.47666666666665,0.3333333333333333,0.6631998322499476,0.5,0.51,257,Up,0.5,False,0.0001734375,0.5001734375,-5.001734375,6.277275899469709
btc-updown-5m-1771979700,1771979700,Up,16.686666666666664,15.333333333333334,-1.3533333333333293,0.3311032529928054,0.65,0.36,418,Down,0.36,False,0.00010606215168000001,0.36010606215168,-3.6010606215168,2.6762152779529087
btc-updown-5m-1771980300,1771980300,Down,-15.333333333333332,21.666666666666668,37.0,0.37112147637396065,0.35,0.67,385,Down,0.67,True,0.00018177965338500002,0.670181779653385,3.2981822034661503,5.974397481419059
btc-updown-5m-1771980900,1771980900,Down,-102.06666666666669,-20.590000000000014,81.47666666666667,0.32140815631297237,0.46,0.55,447,Down,0.55,True,0.00018698470312500002,0.550186984703125,4.49813015296875,10.47252763438781
btc-updown-5m-1771981500,1771981500,Up,-84.90333333333331,24.386666666666656,109.28999999999996,0.35957285561705343,0.47,0.54,334,Down,0.54,False,0.00018492257232000006,0.54018492257232,-5.4018492257232,5.07067840866461
btc-updown-5m-1771981800,1771981800,Up,-40.20333333333337,21.093333333333334,61.2966666666667,0.32521184202184983,0.42,0.59,292,Down,0.59,False,0.000191609364945,0.590191609364945,-5.90191609364945,-0.8312376849848402
btc-updown-5m-1771983300,1771983300,Up,-48.84,3.076666666666663,51.916666666666664,0.30013689776434244,0.46,0.56,548,Down,0.56,False,0.00018869587968,0.56018869587968,-5.6018869587968005,-6.433124643781641
btc-updown-5m-1771983900,1771983900,Up,15.00000000000001,8.333333333333343,-6.666666666666667,0.3119622774426437,0.5,0.53,400,Down,0.53,False,0.00018252245761499997,0.530182522457615,-5.30182522457615,-11.734949868357791
btc-updown-5m-1771984200,1771984200,Down,-11.666666666666668,20.666666666666668,32.333333333333336,0.6389214424920826,0.53,0.49,534,Up,0.53,False,0.00018252245761499997,0.530182522457615,-5.30182522457615,-17.03677509293394
btc-updown-5m-1771985100,1771985100,Up,-21.613333333333323,14.053333333333342,35.666666666666664,0.25030365680320454,0.47,0.55,441,Down,0.55,False,0.00018698470312500002,0.550186984703125,-5.50186984703125,-22.538644939965188
btc-updown-5m-1771986000,1771986000,Down,20.946666666666665,30.0,9.053333333333333,0.6477644492911668,0.48,0.54,418,Up,0.48,False,0.00016596762623999998,0.48016596762624,-4.8016596762624,-27.340304616227588
btc-updown-5m-1771987500,1771987500,Up,51.363333333333344,53.613333333333344,2.25,0.7205684958547177,0.5,0.52,280,Up,0.5,True,0.0001734375,0.5001734375,4.998265625,-22.34203899122759
btc-updown-5m-1771988700,1771988700,Up,-269.0600000000001,-349.4166666666667,-80.35666666666657,0.29563851946803393,0.5,0.51,278,Down,0.51,False,0.00017676475330500002,0.510176764753305,-5.10176764753305,-27.44380663876064
btc-updown-5m-1771989000,1771989000,Down,-80.02333333333335,-29.833333333333332,50.19000000000002,0.30368617625907623,0.51,0.5,254,Down,0.5,True,0.0001734375,0.5001734375,4.998265625,-22.44554101376064
btc-updown-5m-1771989900,1771989900,Up,2.376666666666683,31.04333333333335,28.666666666666668,0.678240522058877,0.56,0.46,243,Up,0.56,True,0.00018869587968,0.56018869587968,4.3981130412031995,-18.04742797255744
btc-updown-5m-1771990200,1771990200,Down,-15.366666666666667,23.599999999999994,38.96666666666666,0.2655300855070097,0.49,0.53,310,Down,0.53,True,0.00018252245761499997,0.530182522457615,4.69817477542385,-13.349253197133589
btc-updown-5m-1771990800,1771990800,Down,-0.25666666666666416,10.333333333333334,10.589999999999998,0.7207734495241811,0.49,0.54,353,Up,0.49,False,0.00016983280219500004,0.490169832802195,-4.90169832802195,-18.25095152515554
btc-updown-5m-1771991100,1771991100,Down,5.7266666666666595,4.0599999999999925,-1.6666666666666667,0.7147892598472536,0.44,0.57,416,Up,0.44,False,0.00014826104832000006,0.44014826104832,-4.4014826104832,-22.65243413563874
btc-updown-5m-1771991400,1771991400,Up,-204.40333333333328,-158.20999999999995,46.19333333333333,0.7611253851201797,0.52,0.5,323,Up,0.52,True,0.00017979826176,0.52017979826176,4.7982020173824,-17.854232118256338
btc-updown-5m-1771992300,1771992300,Up,-9.869999999999965,23.333333333333332,33.2033333333333,0.3641570973447498,0.6,0.43,381,Down,0.43,False,0.00014336662486500002,0.430143366624865,-4.30143366624865,-22.15566578450499
btc-updown-5m-1771993500,1771993500,Up,128.4333333333334,2.0,-126.4333333333334,0.29859550045632455,0.5,0.52,327,Down,0.52,False,0.00017979826176,0.52017979826176,-5.2017979826176,-27.35746376712259
btc-updown-5m-1771994100,1771994100,Up,-284.9433333333334,-325.8433333333333,-40.89999999999994,0.06870234214080126,0.5,0.51,84,Down,0.51,False,0.00017676475330500002,0.510176764753305,-5.10176764753305,-32.45923141465564
btc-updown-5m-1771994700,1771994700,Down,-8.95999999999998,-13.666666666666648,-4.706666666666668,0.27866524671636494,0.49,0.59,324,Down,0.59,True,0.000191609364945,0.590191609364945,4.09808390635055,-28.36114750830509
btc-updown-5m-1771995900,1771995900,Up,59.33333333333333,16.333333333333332,-43.0,0.31215500914579863,0.49,0.52,275,Down,0.52,False,0.00017979826176,0.52017979826176,-5.2017979826176,-33.562945490922694
btc-updown-5m-1771996200,1771996200,Down,-33.59999999999998,5.333333333333333,38.933333333333316,0.27509857446163183,0.43,0.58,361,Down,0.58,True,0.00019101855024000001,0.5801910185502399,4.198089814497601,-29.364855676425094
btc-updown-5m-1771996500,1771996500,Down,55.229999999999976,8.563333333333313,-46.666666666666664,0.32725730081834853,0.5,0.51,241,Down,0.51,True,0.00017676475330500002,0.510176764753305,4.89823235246695,-24.466623323958146
btc-updown-5m-1771997700,1771997700,Down,61.60666666666671,78.27333333333338,16.666666666666668,0.8196439085102736,0.55,0.47,222,Up,0.55,False,0.00018698470312500002,0.550186984703125,-5.50186984703125,-29.968493170989397
btc-updown-5m-1771998300,1771998300,Up,28.013333333333286,64.93999999999996,36.92666666666667,0.675836484099987,0.6,0.43,511,Up,0.6,True,0.000191808,0.6001918079999999,3.9980819200000006,-25.970411250989397
btc-updown-5m-1771998900,1771998900,Down,-52.74000000000004,-24.850000000000005,27.890000000000033,0.26226812718556775,0.48,0.54,315,Down,0.54,True,0.00018492257232000006,0.54018492257232,4.5981507742768,-21.372260476712597
btc-updown-5m-1771999500,1771999500,Up,-31.00000000000001,1.333333333333324,32.333333333333336,0.34863586026376725,0.58,0.44,352,Down,0.44,False,0.00014826104832000006,0.44014826104832,-4.4014826104832,-25.773743087195797
btc-updown-5m-1772000100,1772000100,Up,-52.61666666666672,3.6666666666666665,56.28333333333338,0.1951030913833068,0.48,0.54,310,Down,0.54,False,0.00018492257232000006,0.54018492257232,-5.4018492257232,-31.175592312918997
btc-updown-5m-1772000400,1772000400,Up,-360.3933333333333,-346.06,14.333333333333334,0.8366142409746361,0.52,0.49,229,Up,0.52,True,0.00017979826176,0.52017979826176,4.7982020173824,-26.377390295536596
btc-updown-5m-1772001000,1772001000,Up,-11.0,-11.0,0.0,0.26715502356123555,0.55,0.48,476,Down,0.48,False,0.00016596762623999998,0.48016596762624,-4.8016596762624,-31.179049971798996
btc-updown-5m-1772001300,1772001300,Up,-23.338333333333335,-20.005000000000006,3.3333333333333286,0.7634707237795852,0.52,0.49,174,Up,0.52,True,0.00017979826176,0.52017979826176,4.7982020173824,-26.380847954416595
btc-updown-5m-1772001600,1772001600,Down,22.27333333333333,29.94,7.666666666666671,0.6435824384542334,0.47,0.55,420,Up,0.47,False,0.00016185953788499998,0.470161859537885,-4.70161859537885,-31.082466549795445
btc-updown-5m-1772001900,1772001900,Down,32.86333333333336,15.353333333333348,-17.51000000000001,0.2812812387008954,0.49,0.53,377,Down,0.53,True,0.00018252245761499997,0.530182522457615,4.69817477542385,-26.384291774371594
btc-updown-5m-1772002200,1772002200,Down,8.933333333333342,8.600000000000009,-0.3333333333333333,0.7213695614710195,0.45,0.6,378,Up,0.45,False,0.00015298748437500003,0.450152987484375,-4.50152987484375,-30.885821649215345
btc-updown-5m-1772002500,1772002500,Down,174.89333333333332,184.22666666666666,9.333333333333334,0.8917124563776162,0.54,0.48,321,Up,0.54,False,0.00018492257232000006,0.54018492257232,-5.4018492257232,-36.28767087493854
btc-updown-5m-1772003100,1772003100,Up,-124.45000000000013,-90.78333333333346,33.666666666666664,0.8146671649848428,0.52,0.49,317,Up,0.52,True,0.00017979826176,0.52017979826176,4.7982020173824,-31.48946885755614
btc-updown-5m-1772003400,1772003400,Up,6.479999999999999,4.0,-2.479999999999999,0.6436867190203426,0.56,0.46,536,Up,0.56,True,0.00018869587968,0.56018869587968,4.3981130412031995,-27.09135581635294
btc-updown-5m-1772004300,1772004300,Up,-56.66666666666668,9.999999999999995,66.66666666666667,0.20101387901455905,0.48,0.53,264,Down,0.53,False,0.00018252245761499997,0.530182522457615,-5.30182522457615,-32.39318104092909
btc-updown-5m-1772004900,1772004900,Down,43.93333333333338,-38.596666666666664,-82.53000000000004,0.3588812911170885,0.5,0.52,183,Down,0.52,True,0.00017979826176,0.52017979826176,4.7982020173824,-27.594979023546692
btc-updown-5m-1772005200,1772005200,Down,-14.579999999999998,9.420000000000002,24.0,0.3012696363245105,0.63,0.38,363,Down,0.38,True,0.00011706502224000001,0.38011706502224,6.198829349777599,-21.396149673769095
btc-updown-5m-1772006400,1772006400,Down,117.61666666666657,-2.173333333333384,-119.78999999999996,0.3771273944313893,0.49,0.52,167,Down,0.52,True,0.00017979826176,0.52017979826176,4.7982020173824,-16.597947656386694
btc-updown-5m-1772006700,1772006700,Up,0.29000000000000137,2.373333333333335,2.0833333333333335,0.28526148969889065,0.59,0.43,497,Down,0.43,False,0.00014336662486500002,0.430143366624865,-4.30143366624865,-20.899381322635342
btc-updown-5m-1772007900,1772007900,Down,3.030000000000019,20.366666666666664,17.336666666666645,0.2869455412799904,0.54,0.48,457,Down,0.48,True,0.00016596762623999998,0.48016596762624,5.1983403237376,-15.701040998897742
btc-updown-5m-1772009100,1772009100,Up,-116.27999999999997,10.333333333333329,126.6133333333333,0.13543067480431709,0.46,0.56,357,Down,0.56,False,0.00018869587968,0.56018869587968,-5.6018869587968005,-21.302927957694543
btc-updown-5m-1772009700,1772009700,Down,80.26499999999987,15.490000000000009,-64.77499999999986,0.051377724879371575,0.47,0.54,312,Down,0.54,True,0.00018492257232000006,0.54018492257232,4.5981507742768,-16.704777183417743
btc-updown-5m-1772010000,1772010000,Up,-31.183333333333316,-3.839999999999994,27.343333333333323,0.2748768809071574,0.49,0.52,250,Down,0.52,False,0.00017979826176,0.52017979826176,-5.2017979826176,-21.906575166035342
btc-updown-5m-1772010300,1772010300,Down,138.77666666666664,-23.963333333333367,-162.74,0.24366758431697907,0.49,0.52,365,Down,0.52,True,0.00017979826176,0.52017979826176,4.7982020173824,-17.10837314865294
btc-updown-5m-1772011800,1772011800,Down,8.47333333333333,-7.860000000000004,-16.333333333333332,0.35588382887968883,0.52,0.49,375,Down,0.49,True,0.00016983280219500004,0.490169832802195,5.098301671978049,-12.010071476674891
btc-updown-5m-1772012700,1772012700,Up,20.070000000000014,29.73666666666668,9.666666666666666,0.800738760136095,0.54,0.47,403,Up,0.54,True,0.00018492257232000006,0.54018492257232,4.5981507742768,-7.411920702398091
btc-updown-5m-1772013300,1772013300,Up,49.95999999999998,21.003333333333313,-28.956666666666667,0.2963863424170839,0.48,0.53,235,Down,0.53,False,0.00018252245761499997,0.530182522457615,-5.30182522457615,-12.71374592697424
btc-updown-5m-1772013600,1772013600,Down,-10.313333333333295,1.4466666666666679,11.759999999999962,0.22476502574813642,0.49,0.53,302,Down,0.53,True,0.00018252245761499997,0.530182522457615,4.69817477542385,-8.01557115155039
btc-updown-5m-1772014200,1772014200,Up,-19.019999999999992,5.400000000000006,24.419999999999998,0.6619704902427416,0.49,0.53,381,Up,0.49,True,0.00016983280219500004,0.490169832802195,5.098301671978049,-2.91726947957234
btc-updown-5m-1772014800,1772014800,Down,14.74000000000001,25.653333333333347,10.913333333333336,0.6532593619972261,0.41,0.6,401,Up,0.41,False,0.00013315227055500005,0.41013315227055497,-4.10133152270555,-7.01860100227789
btc-updown-5m-1772015700,1772015700,Up,49.35999999999999,47.25999999999999,-2.099999999999999,0.7061342052000623,0.54,0.48,182,Up,0.54,True,0.00018492257232000006,0.54018492257232,4.5981507742768,-2.4204502280010898
btc-updown-5m-1772016300,1772016300,Up,17.476666666666663,-2.433333333333337,-19.91,0.7427952768171481,0.52,0.49,131,Up,0.52,True,0.00017979826176,0.52017979826176,4.7982020173824,2.3777517893813105
btc-updown-5m-1772017500,1772017500,Down,-11.666666666666666,3.3333333333333335,15.0,0.3717324332895392,0.54,0.47,232,Down,0.47,True,0.00016185953788499998,0.470161859537885,5.298381404621151,7.676133194002461
